cwe_id,cve_id,lang,project,ref_link,vulnerability_classification
CWE-125,CVE-2015-9274,C++,harfbuzz,https://github.com/harfbuzz/harfbuzz/commit/c917965b9e6fe2b21ed6c51559673288fa3af4b7,DoS 
CWE-400,CVE-2015-9253,C,php-src,https://github.com/php/php-src/commit/69dee5c732fe982c82edb17d0dbc3e79a47748d8,
CWE-399,CVE-2015-9252,C++,qpdf,https://github.com/qpdf/qpdf/commit/701b518d5c56a1449825a3a37a716c58e05e1c3e,
CWE-362,CVE-2015-9016,C,linux,https://github.com/torvalds/linux/commit/0048b4837affd153897ed1222283492070027aa9,
CWE-369,CVE-2014-8130,C,libtiff,https://github.com/vadz/libtiff/commit/3c5eb8b1be544e41d2c336191bc4936300ad7543,DoS 
CWE-59,CVE-2014-1859,C,numpy,https://github.com/numpy/numpy/commit/0bb46c1448b0d3f5453d5182a17ea7ac5854ee15,
CWE-665,CVE-2019-1010319,C,WavPack,https://github.com/dbry/WavPack/commit/33a0025d1d63ccd05d9dbaa6923d52b1446a62fe,
CWE-665,CVE-2019-1010317,C,WavPack,https://github.com/dbry/WavPack/commit/f68a9555b548306c5b1ee45199ccdc4a16a6101b,
CWE-369,CVE-2019-1010315,C,WavPack,https://github.com/dbry/WavPack/commit/4c0faba32fddbd0745cbfaf1e1aeb3da5d35b9fc,
CWE-119,CVE-2019-1010305,C,libmspack,https://github.com/kyz/libmspack/commit/2f084136cfe0d05e5bf5703f3e83c6d955234b4d,Overflow 
CWE-119,CVE-2019-1010298,C,optee_os,https://github.com/OP-TEE/optee_os/commit/70697bf3c5dc3d201341b01a1a8e5bc6d2fb48f8,Exec Code Overflow 
CWE-119,CVE-2019-1010297,C,optee_os,https://github.com/OP-TEE/optee_os/commit/a637243270fc1faae16de059091795c32d86e65e,Exec Code Overflow 
CWE-119,CVE-2019-1010296,C,optee_os,https://github.com/OP-TEE/optee_os/commit/b60e1cee406a1ff521145ab9534370dfb85dd592,Exec Code Overflow 
CWE-119,CVE-2019-1010295,C,optee_os,https://github.com/OP-TEE/optee_os/commit/d5c5b0b77b2b589666024d219a8007b3f5b6faeb,Overflow Mem. Corr. 
CWE-189,CVE-2019-1010294,C,optee_os,https://github.com/OP-TEE/optee_os/commit/7e768f8a473409215fe3fff8f6e31f8a3a0103c6,
CWE-20,CVE-2019-1010293,C,optee_os,https://github.com/OP-TEE/optee_os/commit/95f36d661f2b75887772ea28baaad904bde96970,Mem. Corr. 
CWE-119,CVE-2019-1010292,C,optee_os,https://github.com/OP-TEE/optee_os/commit/e3adcf566cb278444830e7badfdcc3983e334fd1,Overflow Mem. Corr. 
CWE-347,CVE-2019-1010279,C,suricata,https://github.com/OISF/suricata/pull/3625/commits/d8634daf74c882356659addb65fb142b738a186b,DoS Bypass 
CWE-20,CVE-2019-1010251,C,suricata,https://github.com/OISF/suricata/pull/3590/commits/11f3659f64a4e42e90cb3c09fcef66894205aefe,DoS Bypass 
CWE-79,CVE-2019-1010247,C,mod_auth_openidc,https://github.com/zmartzone/mod_auth_openidc/commit/132a4111bf3791e76437619a66336dce2ce4c79b,XSS 
CWE-754,CVE-2019-1010239,C,cJSON,https://github.com/DaveGamble/cJSON/commit/be749d7efa7c9021da746e685bd6dec79f9dd99b,DoS 
CWE-119,CVE-2019-1010208,C,VeraCrypt,https://github.com/veracrypt/VeraCrypt/commit/f30f9339c9a0b9bbcc6f5ad38804af39db1f479e,Exec Code Overflow 
CWE-190,CVE-2019-1010065,C,sleuthkit,https://github.com/sleuthkit/sleuthkit/commit/114cd3d0aac8bd1aeaf4b33840feb0163d342d5b,Overflow 
CWE-400,CVE-2019-1000020,C,libarchive,https://github.com/libarchive/libarchive/pull/1120/commits/8312eaa576014cd9b965012af51bc1f967b12423,
CWE-125,CVE-2019-1000019,C,libarchive,https://github.com/libarchive/libarchive/pull/1120/commits/65a23f5dbee4497064e9bb467f81138a62b0dae1,DoS 
,CVE-2019-17547,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/ecf7c6b288e11e7e7f75387c5e9e93e423b98397,
,CVE-2019-17546,C++,gdal,https://github.com/OSGeo/gdal/commit/21674033ee246f698887604c7af7ba1962a40ddf,Overflow 
,CVE-2019-17545,C++,gdal,https://github.com/OSGeo/gdal/commit/148115fcc40f1651a5d15fa34c9a8c528e7147bb,
,CVE-2019-17544,C++,aspell,https://github.com/GNUAspell/aspell/commit/80fa26c74279fced8d778351cff19d1d8f44fe4e,
,CVE-2019-17542,C,FFmpeg,https://github.com/FFmpeg/FFmpeg/commit/02f909dc24b1f05cfbba75077c7707b905e63cd2,Overflow 
,CVE-2019-17541,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/39f226a9c137f547e12afde972eeba7551124493,
,CVE-2019-17539,C,FFmpeg,https://github.com/FFmpeg/FFmpeg/commit/8df6884832ec413cf032dfaa45c23b1c7876670c,
,CVE-2019-17534,C,libvips,https://github.com/libvips/libvips/commit/ce684dd008532ea0bf9d4a1d89bacb35f4a83f4d,
,CVE-2019-17533,C,matio,https://github.com/tbeu/matio/commit/651a8e28099edb5fbb9e4e1d4d3238848f446c9a,
CWE-400,CVE-2019-17351,C,linux,https://github.com/torvalds/linux/commit/6ef36ab967c71690ebe7e5ef997a8be4da3bc844,DoS 
CWE-772,CVE-2019-17178,C,FreeRDP,https://github.com/akallabeth/FreeRDP/commit/fc80ab45621bd966f70594c0b7393ec005a94007,
CWE-120,CVE-2019-17113,C,openmpt,https://github.com/OpenMPT/openmpt/commit/927688ddab43c2b203569de79407a899e734fabe,Overflow 
CWE-772,CVE-2019-16995,C,linux,https://github.com/torvalds/linux/commit/6caabe7f197d3466d238f70915d65301f1716626,DoS 
CWE-772,CVE-2019-16994,C,linux,https://github.com/torvalds/linux/commit/07f12b26e21ab359261bf75cfcb424fdc7daeb6d,DoS 
CWE-755,CVE-2019-16930,C++,zcash,https://github.com/zcash/zcash/commit/c1fbf8ab5d73cff5e1f45236995857c75ba4128d,
CWE-665,CVE-2019-16921,C,linux,https://github.com/torvalds/linux/commit/df7e40425813c50cd252e6f5e348a81ef1acae56,+Info 
CWE-200,CVE-2019-16910,C,mbedtls,https://github.com/ARMmbed/mbedtls/commit/33f66ba6fd234114aa37f0209dac031bb2870a9b,+Info 
CWE-78,CVE-2019-16718,C,radare2,https://github.com/radareorg/radare2/commit/dd739f5a45b3af3d1f65f00fe19af1dbfec7aea7,Exec Code 
CWE-200,CVE-2019-16714,C,linux,https://github.com/torvalds/linux/commit/7d0a06586b2686ba80c4a2da5f91cb10ffbea736,+Info 
CWE-119,CVE-2019-16347,C,ngiflib,https://github.com/miniupnp/ngiflib/commit/37d939a6f511d16d4c95678025c235fe62e6417a,Overflow 
CWE-400,CVE-2019-16163,C,oniguruma,https://github.com/kkos/oniguruma/commit/4097828d7cc87589864fecf452f2cd46c5f37180,
CWE-476,CVE-2019-16161,C,Onigmo,https://github.com/k-takata/Onigmo/commit/9827d5a0298ee766f6041db9c0080166ff6cdce8,
CWE-119,CVE-2019-16058,C,pam_p11,https://github.com/OpenSC/pam_p11/commit/d150b60e1e14c261b113f55681419ad1dfa8a76c,Overflow 
CWE-119,CVE-2019-15946,C,OpenSC,https://github.com/OpenSC/OpenSC/commit/a3fc7693f3a035a8a7921cffb98432944bb42740,Overflow 
CWE-119,CVE-2019-15945,C,OpenSC,https://github.com/OpenSC/OpenSC/commit/412a6142c27a5973c61ba540e33cdc22d5608e68,Overflow 
CWE-476,CVE-2019-15924,C,linux,https://github.com/torvalds/linux/commit/01ca667133d019edc9f0a1f70a272447c84ec41f,
CWE-476,CVE-2019-15923,C,linux,https://github.com/torvalds/linux/commit/f0d1762554014ce0ae347b9f0d088f2c157c8c72,
CWE-476,CVE-2019-15922,C,linux,https://github.com/torvalds/linux/commit/58ccd2d31e502c37e108b285bf3d343eb00c235b,
CWE-399,CVE-2019-15921,C,linux,https://github.com/torvalds/linux/commit/ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,
CWE-416,CVE-2019-15920,C,linux,https://github.com/torvalds/linux/commit/088aaf17aa79300cab14dbee2569c58cfafd7d6e,
CWE-416,CVE-2019-15919,C,linux,https://github.com/torvalds/linux/commit/6a3eb3360667170988f8a6477f6686242061488a,
CWE-125,CVE-2019-15918,C,linux,https://github.com/torvalds/linux/commit/b57a55e2200ede754e4dc9cce4ba9402544b9365,
CWE-416,CVE-2019-15917,C,linux,https://github.com/torvalds/linux/commit/56897b217a1d0a91c9920cb418d6b3fe922f590a,
CWE-611,CVE-2019-15903,C,libexpat,https://github.com/libexpat/libexpat/commit/c20b758c332d9a13afbbb276d30db1d183a85d43,
CWE-119,CVE-2019-15785,C,fontforge,https://github.com/fontforge/fontforge/commit/626f751752875a0ddd74b9e217b6f4828713573c,Overflow 
CWE-399,CVE-2019-15538,C,linux,https://github.com/torvalds/linux/commit/1fb254aa983bf190cfd685d40c64a480a9bafaee,
CWE-119,CVE-2019-15296,C,faad2,https://github.com/knik0/faad2/commit/942c3e0aee748ea6fe97cb2c1aa5893225316174,Overflow 
,CVE-2019-15226,C++,envoy,https://github.com/envoyproxy/envoy/commits/master,
CWE-20,CVE-2019-15166,C,tcpdump,https://github.com/the-tcpdump-group/tcpdump/commit/0b661e0aa61850234b64394585cf577aac570bf4,
CWE-20,CVE-2019-15165,C,libpcap,https://github.com/the-tcpdump-group/libpcap/commit/a5a36d9e82dde7265e38fe1f87b7f11c461c29f6,
CWE-918,CVE-2019-15164,C,libpcap,https://github.com/the-tcpdump-group/libpcap/commit/33834cb2a4d035b52aa2a26742f832a112e90a0a,
CWE-476,CVE-2019-15163,C,libpcap,https://github.com/the-tcpdump-group/libpcap/commit/437b273761adedcbd880f714bfa44afeec186a31,DoS 
CWE-345,CVE-2019-15162,C,libpcap,https://github.com/the-tcpdump-group/libpcap/commit/484d60cbf7ca4ec758c3cbb8a82d68b244a78d58,
CWE-20,CVE-2019-15161,C,libpcap,https://github.com/the-tcpdump-group/libpcap/commit/617b12c0339db4891d117b661982126c495439ea,
CWE-787,CVE-2019-15148,C,gpmf-parser,https://github.com/gopro/gpmf-parser/commit/341f12cd5b97ab419e53853ca00176457c9f1681,
CWE-125,CVE-2019-15141,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/3c53413eb544cc567309b4c86485eae43e956112,
CWE-416,CVE-2019-15140,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/f7206618d27c2e69d977abf40e3035a33e5f6be0,DoS 
CWE-125,CVE-2019-15139,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/c78993d138bf480ab4652b5a48379d4ff75ba5f7,
CWE-125,CVE-2019-15090,C,linux,https://github.com/torvalds/linux/commit/c09581a52765a85f19fc35340127396d5e3379cc,
CWE-125,CVE-2019-15026,C,memcached,https://github.com/memcached/memcached/commit/554b56687a19300a75ec24184746b5512580c819,
CWE-190,CVE-2019-14982,C++,exiv2,https://github.com/Exiv2/exiv2/pull/962/commits/e925bc5addd881543fa503470c8a859e112cca62,Overflow 
CWE-369,CVE-2019-14981,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/b522d2d857d2f75b659936b59b0da9df1682c256,DoS 
CWE-416,CVE-2019-14980,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/614a257295bdcdeda347086761062ac7658b6830,DoS 
CWE-787,CVE-2019-14934,C,pdfresurrect,https://github.com/enferex/pdfresurrect/commit/0c4120fffa3dffe97b95c486a120eded82afe8a6,
CWE-120,CVE-2019-14816,C,linux,https://github.com/torvalds/linux/commit/7caac62ed598a196d6ddf8d9c121e12e082cac3,DoS Exec Code Overflow 
CWE-120,CVE-2019-14814,C,linux,https://github.com/torvalds/linux/commit/7caac62ed598a196d6ddf8d9c121e12e082cac3a,DoS Exec Code Overflow 
CWE-189,CVE-2019-14763,C,linux,https://github.com/torvalds/linux/commit/c91815b596245fd7da349ecc43c8def670d2269e,
CWE-787,CVE-2019-14495,C,3proxy,https://github.com/z3APA3A/3proxy/commit/3b67dc844789dc0f00e934270c7b349bcb547865,
CWE-125,CVE-2019-14463,C,libmodbus,https://github.com/stephane/libmodbus/commit/5ccdf5ef79d742640355d1132fa9e2abc7fbaefc,
CWE-190,CVE-2019-14459,C,nfdump,https://github.com/phaag/nfdump/commit/3b006ededaf351f1723aea6c727c9edd1b1fff9b,DoS Overflow 
CWE-22,CVE-2019-14452,C++,Sigil,https://github.com/Sigil-Ebook/Sigil/commit/369eebe936e4a8c83cc54662a3412ce8bef189e4,Dir. Trav. 
CWE-119,CVE-2019-14323,C,ssdp-responder,https://github.com/troglobit/ssdp-responder/commit/ce04b1f29a137198182f60bbb628d5ceb8171765,Overflow 
CWE-22,CVE-2019-14312,C++,Jaxer,https://github.com/aptana/Jaxer/commits/master,Dir. Trav. File Inclusion 
CWE-369,CVE-2019-14284,C,linux,https://github.com/torvalds/linux/commit/f3554aeb991214cbfafd17d55e2bfddb50282e32,DoS 
CWE-125,CVE-2019-14283,C,linux,https://github.com/torvalds/linux/commit/da99466ac243f15fbba65bd261bfc75ffa1532b6,Overflow 
CWE-119,CVE-2019-14267,C,pdfresurrect,https://github.com/enferex/pdfresurrect/commits/master,Overflow 
CWE-119,CVE-2019-13615,C++,libebml,https://github.com/Matroska-Org/libebml/commit/b66ca475be967547af9a3784e720fbbacd381be6,Overflow 
CWE-119,CVE-2019-13568,C++,CImg,https://github.com/dtschump/CImg/commit/ac8003393569aba51048c9d67e1491559877b1d1,Overflow 
CWE-369,CVE-2019-13454,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/4f31d78716ac94c85c244efcea368fea202e2ed4,
CWE-125,CVE-2019-13391,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/f6ffc702c6eecd963587273a429dcd608c648984,
CWE-399,CVE-2019-13311,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/bb812022d0bc12107db215c981cab0b1ccd73d91,
CWE-399,CVE-2019-13310,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/5982632109cad48bc6dab867298fdea4dea57c51,
CWE-119,CVE-2019-13308,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/19651f3db63fa1511ed83a348c4c82fa553f8d01,Overflow 
CWE-119,CVE-2019-13307,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/91e58d967a92250439ede038ccfb0913a81e59fe,Overflow 
CWE-119,CVE-2019-13306,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/cb5ec7d98195aa74d5ed299b38eff2a68122f3fa,Overflow 
CWE-119,CVE-2019-13305,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/5c7fbf9a14fb83c9685ad69d48899f490a37609d,Overflow 
CWE-119,CVE-2019-13304,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/7689875ef64f34141e7292f6945efdf0530b4a5e,Overflow 
CWE-125,CVE-2019-13303,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/d29148fae06c01ef215940e084cf41853c117bab,
CWE-125,CVE-2019-13302,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/d5089971bd792311aaab5cb73460326d7ef7f32d,
CWE-399,CVE-2019-13301,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/f595a1985233c399a05c0c37cc41de16a90dd025,
CWE-119,CVE-2019-13300,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/5e409ae7a389cdf2ed17469303be3f3f21cec450,Overflow 
CWE-125,CVE-2019-13299,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/8187d2d8fd010d2d6b1a3a8edd935beec404dddc,
CWE-119,CVE-2019-13298,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/d4fc44b58a14f76b1ac997517d742ee12c9dc5d3,Overflow 
CWE-125,CVE-2019-13297,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/35c7032723d85eee7318ff6c82f031fa2666b773,
CWE-399,CVE-2019-13296,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/ce08a3691a8ac29125e29fc41967b3737fa3f425,
CWE-125,CVE-2019-13295,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/a7759f410b773a1dd57b0e1fb28112e1cd8b97bc,
CWE-264,CVE-2019-13272,C,linux,https://github.com/torvalds/linux/commit/6994eefb0053799d2e07cd140df6c2ea106c41ee,
CWE-362,CVE-2019-13233,C,linux,https://github.com/torvalds/linux/commit/de9f869616dd95e95c00bdd6b0fcd3421e8a4323,
CWE-59,CVE-2019-13229,C++,deepin-clone,https://github.com/linuxdeepin/deepin-clone/commit/e079f3e2712b4f8c28e3e63e71ba1a1f90fce1ab,
CWE-476,CVE-2019-13225,C,oniguruma,https://github.com/kkos/oniguruma/commit/c509265c5f6ae7264f7b8a8aae1cfa5fc59d108c,DoS 
CWE-416,CVE-2019-13224,C,oniguruma,https://github.com/kkos/oniguruma/commit/0f7f61ed1b7b697e283e37bd2d731d0bd57adb55,DoS Exec Code 
CWE-20,CVE-2019-13223,C,stb,https://github.com/nothings/stb/commit/98fdfc6df88b1e34a736d5e126e6c8139c8de1a6,DoS 
CWE-399,CVE-2019-13137,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/7d11230060fa9c8f67e53c85224daf6648805c7b,
CWE-190,CVE-2019-13136,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/fe5f4b85e6b1b54d3b4588a77133c06ade46d891,Overflow 
CWE-20,CVE-2019-13135,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/cdb383749ef7b68a38891440af8cc23e0115306d,
CWE-399,CVE-2019-13134,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/fe3066122ef72c82415811d25e9e3fad622c0a99,
CWE-787,CVE-2019-13106,C,u-boot,https://github.com/u-boot/u-boot/commits/master,Exec Code Overflow 
CWE-416,CVE-2019-13045,C,irssi,https://github.com/irssi/irssi/commit/d23b0d22cc611e43c88d99192a59f413f951a955,
CWE-476,CVE-2019-12984,C,linux,https://github.com/torvalds/linux/commit/385097a3675749cbc9e97c085c0e5dfe4269ca51,DoS 
CWE-119,CVE-2019-12982,C,libming,https://github.com/libming/libming/pull/179/commits/2be22fcf56a223dafe8de0e8a20fe20e8bbdb0b9,DoS Overflow 
CWE-119,CVE-2019-12981,C,libming,https://github.com/libming/libming/pull/179/commits/3dc0338e4a36a3092720ebaa5b908ba3dca467d9,Overflow 
CWE-190,CVE-2019-12980,C,libming,https://github.com/libming/libming/pull/179/commits/2223f7a1e431455a1411bee77c90db94a6f8e8fe,Overflow 
CWE-400,CVE-2019-12973,C,openjpeg,https://github.com/uclouvain/openjpeg/commit/8ee335227bbcaf1614124046aa25e53d67b11ec3,DoS 
CWE-119,CVE-2019-12951,C,mongoose,https://github.com/cesanta/mongoose/commit/b3e0f780c34cea88f057a62213c012aa88fe2deb,Overflow 
CWE-310,CVE-2019-12904,C,libgcrypt,https://github.com/gpg/libgcrypt/commit/a4c561aab1014c3630bc88faf6f5246fee16b020,
CWE-416,CVE-2019-12819,C,linux,https://github.com/torvalds/linux/commit/6ff7b060535e87c2ae14dd8548512abfdda528fb,DoS 
CWE-476,CVE-2019-12818,C,linux,https://github.com/torvalds/linux/commit/58bdd544e2933a21a51eecf17c3f5f94038261b5,DoS 
CWE-264,CVE-2019-12816,C++,znc,https://github.com/znc/znc/commit/8de9e376ce531fe7f3c8b0aa4876d15b479b7311,Exec Code 
CWE-665,CVE-2019-12730,C,FFmpeg,https://github.com/FFmpeg/FFmpeg/commit/ed188f6dcdf0935c939ed813cf8745d50742014b,
CWE-284,CVE-2019-12589,C,firejail,https://github.com/netblue30/firejail/commit/eecf35c2f8249489a1d3e512bb07f0d427183134,
CWE-200,CVE-2019-12529,C++,squid,https://github.com/squid-cache/squid/commits/v4,+Info 
CWE-20,CVE-2019-12439,C,bubblewrap,https://github.com/projectatomic/bubblewrap/commit/efc89e3b939b4bde42c10f065f6b7b02958ed50e,Exec Code 
CWE-200,CVE-2019-12210,C,pam-u2f,https://github.com/Yubico/pam-u2f/commit/18b1914e32b74ff52000f10e97067e841e5fff62,+Info 
CWE-200,CVE-2019-12209,C,pam-u2f,https://github.com/Yubico/pam-u2f/commit/7db3386fcdb454e33a3ea30dcfb8e8960d4c3aa3,+Info 
CWE-476,CVE-2019-12111,C,miniupnp,https://github.com/miniupnp/miniupnp/commit/cb8a02af7a5677cf608e86d57ab04241cf34e24f,DoS 
CWE-476,CVE-2019-12110,C,miniupnp,https://github.com/miniupnp/miniupnp/commit/f321c2066b96d18afa5158dfa2d2873a2957ef38,DoS 
CWE-476,CVE-2019-12109,C,miniupnp,https://github.com/miniupnp/miniupnp/commit/13585f15c7f7dc28bbbba1661efb280d530d114c,DoS 
CWE-200,CVE-2019-12107,C,miniupnp,https://github.com/miniupnp/miniupnp/commit/bec6ccec63cadc95655721bc0e1dd49dac759d94,+Info 
CWE-416,CVE-2019-12106,C,miniupnp,https://github.com/miniupnp/miniupnp/commit/cd506a67e174a45c6a202eff182a712955ed6d6f,
CWE-320,CVE-2019-12098,C,heimdal,https://github.com/heimdal/heimdal/commit/2f7f3d9960aa6ea21358bdf3687cee5149aa35cf,
CWE-119,CVE-2019-11929,C++,hhvm,https://github.com/facebook/hhvm/commit/dbeb9a56a638e3fdcef8b691c2a2967132dae692,Exec Code Overflow 
CWE-125,CVE-2019-11926,C++,hhvm,https://github.com/facebook/hhvm/commit/f9680d21beaa9eb39d166e8810e29fbafa51ad15,
CWE-125,CVE-2019-11925,C++,hhvm,https://github.com/facebook/hhvm/commit/f1cd34e63c2a0d9702be3d41462db7bfd0ae7da3,
CWE-400,CVE-2019-11924,C++,fizz,https://github.com/facebookincubator/fizz/commit/6bf67137ef1ee5cd70c842b014c322b7deaf994b,
CWE-362,CVE-2019-11922,C,zstd,https://github.com/facebook/zstd/pull/1404/commits/3e5cdf1b6a85843e991d7d10f6a2567c15580da0,
CWE-787,CVE-2019-11921,C++,proxygen,https://github.com/facebook/proxygen/commit/2f07985bef9fbae124cc63e5c0272e32da4fdaec,
CWE-77,CVE-2019-11884,C,linux,https://github.com/torvalds/linux/commit/a1616a5ac99ede5d605047a9012481ce7ff18b16,+Info 
CWE-200,CVE-2019-11833,C,linux,https://github.com/torvalds/linux/commit/592acbf16821288ecdc4192c47e3774a4c48bb64,+Info 
CWE-362,CVE-2019-11815,C,linux,https://github.com/torvalds/linux/commit/cb66ddd156203daefb8d71158036b27b0e2caf63,
CWE-416,CVE-2019-11811,C,linux,https://github.com/torvalds/linux/commit/401e7e88d4ef80188ffa07095ac00456f901b8c4,
CWE-476,CVE-2019-11810,C,linux,https://github.com/torvalds/linux/commit/bcf3b67d16a4c8ffae0aa79de5853435e683945c,DoS 
CWE-362,CVE-2019-11599,C,linux,https://github.com/torvalds/linux/commit/04f5866e41fb70690e28397487d8bd8eea7d712a,DoS +Info 
CWE-476,CVE-2019-11596,C,memcached,https://github.com/memcached/memcached/commit/d35334f368817a77a6bd1f33c6a5676b2c402c02,DoS 
CWE-824,CVE-2019-11498,C,WavPack,https://github.com/dbry/WavPack/commit/bc6cba3f552c44565f7f1e66dc1580189addb2b4,DoS 
CWE-416,CVE-2019-11487,C,linux,https://github.com/torvalds/linux/commit/f958d7b528b1b40c44cfda5eabe2d82760d868c3,Overflow 
CWE-362,CVE-2019-11486,C,linux,https://github.com/torvalds/linux/commit/c7084edc3f6d67750f50d4183134c4fb5712a5c8,
CWE-369,CVE-2019-11472,C,ImageMagick6,https://github.com/ImageMagick/ImageMagick6/commit/f663dfb8431c97d95682a2b533cca1c8233d21b4,
CWE-416,CVE-2019-11471,C++,libheif,https://github.com/strukturag/libheif/commit/995a4283d8ed2d0d2c1ceb1a577b993df2f0e014,
CWE-400,CVE-2019-11470,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/e3cdce6fe12193f235b8c0ae5efe6880a25eb957,
CWE-399,CVE-2019-11463,C,libarchive,https://github.com/libarchive/libarchive/commit/ba641f73f3d758d9032b3f0e5597a9c6e593a505,DoS 
CWE-400,CVE-2019-11413,C,mujs,https://github.com/ccxvii/mujs/commit/00d4606c3baf813b7b1c176823b2729bf51002a2,
CWE-119,CVE-2019-11412,C,mujs,https://github.com/ccxvii/mujs/commit/1e5479084bc9852854feb1ba9bf68b52cd127e02,DoS Overflow 
CWE-119,CVE-2019-11411,C,mujs,https://github.com/ccxvii/mujs/commit/da632ca08f240590d2dec786722ed08486ce1be6,Overflow 
CWE-125,CVE-2019-11339,C,FFmpeg,https://github.com/FFmpeg/FFmpeg/commit/d227ed5d598340e719eff7156b1aa0a4469e9a6a,DoS 
CWE-476,CVE-2019-11338,C,FFmpeg,https://github.com/FFmpeg/FFmpeg/commit/54655623a82632e7624714d7b2a3e039dc5faa7e,DoS 
CWE-119,CVE-2019-11222,C,gpac,https://github.com/gpac/gpac/commit/f36525c5beafb78959c3a07d6622c9028de348da,Overflow 
CWE-190,CVE-2019-11072,C,lighttpd1.4,https://github.com/lighttpd/lighttpd1.4/commit/32120d5b8b3203fc21ccb9eafb0eaf824bb59354,DoS Overflow 
CWE-125,CVE-2019-10714,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/edc7d3035883ddca8413e4fe7689aa2e579ef04a,
CWE-93,CVE-2019-10678,C,domoticz,https://github.com/domoticz/domoticz/commit/2119afbe74ee0c914c1d5c4c859c594c08b0ad42,
CWE-20,CVE-2019-10672,C,libmysofa,https://github.com/hoene/libmysofa/commit/d39a171e9c6a1c44dbdf43f9db6c3fbd887e38c1,
CWE-89,CVE-2019-10664,C,domoticz,https://github.com/domoticz/domoticz/commit/ee70db46f81afa582c96b887b73bcd2a86feda00,Sql 
CWE-200,CVE-2019-10639,C,linux,https://github.com/torvalds/linux/commit/355b98553789b646ed97ad801a619ff898471b92,Bypass +Info 
CWE-200,CVE-2019-10638,C,linux,https://github.com/torvalds/linux/commit/df453700e8d81b1bdafdf684365ee2b9431fb702,+Info 
CWE-119,CVE-2019-10131,C,ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/cb1214c124e1bd61f7dd551b94a794864861592e,Overflow 
